TRIP
DATE 2004-01-02 
DECLINATION     0.00
DATA
16.0		221.11	-70.90	0.414	>
16.0	17.0	146.10	17.03	1.011	>
17.0		73.61	76.11	0.443	>
17.0		252.18	46.71	0.386	>
17.0		266.89	16.84	0.694	>
17.0		268.39	0.34	0.853	>
17.0		262.69	-12.63	0.910	>
17.0		255.10	-28.45	0.991	>
17.0		249.78	-41.66	1.158	>
17.0		246.78	-51.53	1.231	>
17.0		245.80	-56.03	1.279	>
17.0		245.94	-72.46	1.017	>
17.0		243.43	-82.10	0.748	>
17.0		183.58	-86.95	0.602	>
17.0	18.0	238.12	-16.32	1.217	>
18.0		112.80	-77.73	0.352	>
18.0		111.16	-71.85	1.005	>
18.0		103.20	-49.90	1.081	>
18.0		101.98	-18.89	1.201	>
18.0		99.42	4.43	1.293	>
18.0		97.75	16.96	1.388	>
18.0		96.74	27.91	1.196	>
18.0		96.64	45.16	1.251	>
18.0		97.81	64.64	1.185	>
18.0		135.77	83.65	0.946	>
18.0		268.47	74.64	0.706	>
18.0		277.43	57.79	0.479	>
18.0	19.0	194.42	-47.71	0.692	>
19.0		340.02	-58.03	0.265	>
19.0		25.76	-61.71	0.335	>
19.0		50.75	-63.21	0.673	>
19.0		93.77	-53.03	0.785	>
19.0		104.77	-32.46	0.920	>
19.0		116.57	-10.78	0.860	>
19.0		121.02	4.01	0.930	>
19.0		124.78	18.48	0.786	>
19.0		134.02	23.45	0.676	>
19.0		134.36	37.12	0.719	>
19.0		143.24	51.44	0.641	>
19.0		172.93	64.24	0.580	>
19.0		206.04	71.35	0.456	>
19.0		261.47	61.06	0.293	>
19.0	20.0	142.00	1.00	1.374	>
20.0		112.38	49.55	0.453	>
20.0		104.96	67.07	0.696	>
20.0		80.13	86.44	0.751	>
20.0		275.79	65.60	0.983	>
20.0		288.45	33.21	1.481	>
20.0		291.42	13.34	1.886	>
20.0		289.32	3.68	1.899	>
20.0		289.30	-7.43	1.755	>
20.0		288.39	-22.03	1.805	>
20.0		284.80	-29.49	1.835	>
20.0		281.39	-33.76	1.798	>
20.0		276.10	-45.02	1.344	>
20.0		268.34	-55.58	1.158	>
20.0		264.69	-66.32	0.673	>
20.0	21.0	242.97	-25.55	1.412	>
21.0		112.05	-58.49	0.413	>
21.0		93.51	-27.30	0.826	>
21.0		104.07	7.10	0.850	>
21.0		113.06	18.49	1.305	>
21.0		111.18	50.80	0.889	>
21.0		107.51	67.21	1.158	>
21.0		110.87	79.56	1.069	>
21.0		105.52	86.32	0.874	>
21.0		160.62	85.20	0.684	>
21.0		225.00	76.00	0.567	>
21.0		242.77	59.37	0.528	>
21.0		254.46	50.99	0.528	>
21.0		256.84	38.73	0.366	>
21.0		249.66	10.54	0.290	>
21.0	22.0	186.01	25.93	1.317	>
22.0		162.04	-83.13	0.949	>
22.0		84.24	-63.78	1.128	>
22.0		80.59	-39.55	1.443	>
22.0		76.53	-15.47	1.301	>
22.0		70.65	7.62	1.185	>
22.0		69.54	26.19	1.097	>
22.0		70.55	42.42	1.066	>
22.0		70.51	60.17	1.109	>
22.0		46.49	72.51	1.087	>
22.0		29.96	71.93	0.949	>
22.0		23.78	80.53	0.784	>
22.0		259.80	85.25	0.614	>
22.0		232.09	65.12	0.395	>

PLAN
STATIONS
0.000	0.000	1.0
-1.944	-0.225	2.0
-1.074	-1.443	3.0
-2.294	-1.426	4.0
-3.675	-3.471	5.0
-4.853	-2.735	6.0
-5.433	-3.840	7.0
-5.755	-3.909	8.0
-6.869	-3.670	9.0
-6.743	-4.910	10.0
-6.413	-5.807	11.0
-7.408	-6.322	12.0
-7.905	-6.730	13.0
-8.494	-6.879	14.0
-8.494	-6.879	15.0
-8.494	-6.879	16.0
-7.955	-7.681	17.0
-8.947	-8.298	18.0
-9.063	-8.749	19.0
-8.217	-9.832	20.0
-9.352	-10.411	21.0
-9.476	-11.589	22.0
-0.762	0.964	101.1
SHOTS
-9.352	-10.411	-9.476	-11.589
-9.476	-11.589	-9.441	-11.697
-9.476	-11.589	-8.980	-11.539
-9.476	-11.589	-8.378	-11.407
-9.476	-11.589	-8.257	-11.297
-9.476	-11.589	-8.368	-11.200
-9.476	-11.589	-8.554	-11.245
-9.476	-11.589	-8.734	-11.327
-9.476	-11.589	-8.956	-11.405
-9.476	-11.589	-9.239	-11.364
-9.476	-11.589	-9.329	-11.334
-9.476	-11.589	-9.424	-11.471
-9.476	-11.589	-9.526	-11.598
-9.476	-11.589	-9.607	-11.691
-8.217	-9.832	-9.352	-10.411
-9.352	-10.411	-9.152	-10.492
-9.352	-10.411	-8.619	-10.456
-9.352	-10.411	-8.534	-10.616
-9.352	-10.411	-8.213	-10.896
-9.352	-10.411	-8.828	-10.614
-9.352	-10.411	-8.924	-10.546
-9.352	-10.411	-9.171	-10.480
-9.352	-10.411	-9.298	-10.426
-9.352	-10.411	-9.333	-10.465
-9.352	-10.411	-9.449	-10.508
-9.352	-10.411	-9.591	-10.534
-9.352	-10.411	-9.672	-10.500
-9.352	-10.411	-9.630	-10.476
-9.352	-10.411	-9.619	-10.510
-9.063	-8.749	-8.217	-9.832
-8.217	-9.832	-7.945	-9.944
